line_item,order_id,date_submitted,month_submitted,department,discount_amount,product_name,product_id,qty,price,category,color,size
1496,22011,3/22/2021,March,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,M
1497,22012,3/22/2021,March,Center for the Science of Health Care Delivery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,82,Men's,Heather Deep Blue,2XL
1498,22013,3/22/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
1499,22014,3/22/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
1500,22015,3/22/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,M
1501,22016,3/23/2021,March,Medical Neurology/Epilepsy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
1502,22017,3/23/2021,March,MCHS Obstetrics and Gynecology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,XL
1503,22018,3/23/2021,March,Pulmonary and Critical Care Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,43,Men's,Black,3XL
1504,22019,3/23/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
1505,22019,3/23/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,S
1506,22020,3/23/2021,March,Pulmonary and Critical Care Medicine,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Greystone,S
1507,22021,3/23/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
1508,22022,3/23/2021,March,Pulmonary and Critical Care Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,M
1509,22023,3/23/2021,March,Pulmonary and Critical Care Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Wild Berry,L
1510,22024,3/23/2021,March,Nuclear Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XL
1511,22025,3/23/2021,March,Pulmonary and Critical Care Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,L
1512,22026,3/23/2021,March,Pulmonary and Critical Care Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
1513,22027,3/23/2021,March,Pulmonary and Critical Care Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
1514,22028,3/23/2021,March,Pulmonary and Critical Care Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Heather Blue,S
1515,22029,3/23/2021,March,Pulmonary and Critical Care Medicine,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,L
1516,22030,3/23/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
1517,22031,3/23/2021,March,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Dark Ash,S
1518,22031,3/23/2021,March,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Maroon,M
1519,22031,3/23/2021,March,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,M
1520,22032,3/23/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
1521,22033,3/23/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
1522,22034,3/23/2021,March,Medical Neurology/Epilepsy,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
1523,22035,3/23/2021,March,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,L
1524,22036,3/23/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1525,22037,3/23/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,L
1526,22038,3/23/2021,March,Pulmonary and Critical Care Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,M
1527,22039,3/23/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XS
1528,22040,3/23/2021,March,Center for the Science of Health Care Delivery,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,M
1529,22041,3/23/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MARLED FLEECE JACKET  (CASCADE),8874,1,64,Men's,Dark Blue,3XL
1530,22042,3/24/2021,March,Medical Neurology/Epilepsy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
1531,22043,3/24/2021,March,MCHS Obstetrics and Gynecology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,60,Men's,Heather Olive,2XL
1532,22044,3/24/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Dark Ash,2XL
1533,22044,3/24/2021,March,Nuclear Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Dark Ash,2XL
1534,22045,3/24/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,XL
1535,22046,3/24/2021,March,Pulmonary and Critical Care Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
1536,22048,3/24/2021,March,MCHS Obstetrics and Gynecology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,M
1537,22049,3/24/2021,March,Nuclear Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,L
1538,22050,3/24/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,L
1539,22051,3/24/2021,March,Medical Neurology/Epilepsy,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
1540,22052,3/24/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Dark Ash,L
1541,22052,3/24/2021,March,Medical Neurology/Epilepsy,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,L
1542,22053,3/24/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,M
1543,22054,3/24/2021,March,Transplant Center,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,XL
1544,22055,3/24/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
1545,22057,3/24/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,S
1546,22058,3/24/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
1547,22059,3/24/2021,March,Transplant Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
1548,22060,3/24/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
1549,22061,3/24/2021,March,Pulmonary and Critical Care Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Russet,M
1550,22062,3/24/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,XS
1551,22063,3/24/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,S
1552,22063,3/24/2021,March,Transplant Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,S
1553,22064,3/24/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Dark Ash,S
1554,22065,3/24/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Red,S
1555,22065,3/24/2021,March,Transplant Center,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Hot Pink,S
1556,22066,3/24/2021,March,Center for the Science of Health Care Delivery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Space Blue,3XL
1557,22067,3/24/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,M
1558,22068,3/24/2021,March,Department of Laboratory Medicine and Pathology,5,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,M
1559,22069,3/24/2021,March,Transplant Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,L
1560,22070,3/24/2021,March,Transplant Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
1561,22071,3/24/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Lime/Charcoal,S
1562,22072,3/24/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
1563,22073,3/24/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
1564,22073,3/24/2021,March,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
1565,22074,3/25/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,S
1566,22075,3/25/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,L
1567,22076,3/25/2021,March,Pulmonary and Critical Care Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,60,Men's,Navy,2XL
1568,22076,3/25/2021,March,Pulmonary and Critical Care Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,82,Men's,Black/Charcoal,2XL
1569,22077,3/25/2021,March,Perianesthesia Nursing,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,L
1570,22077,3/25/2021,March,Perianesthesia Nursing,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
1571,22078,3/25/2021,March,MCHS Obstetrics and Gynecology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Black,XL
1572,22079,3/25/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
1573,22080,3/25/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,M
1574,22081,3/25/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,XL
1575,22082,3/25/2021,March,Medical Neurology/Epilepsy,5,MICRO FLEECE JACKET (NANTUCKET),8824,1,45,Men's,Navy,4XL
1576,22083,3/25/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Dark Ash,3XL
1577,22084,3/25/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,71,Men's,Midnight Grey,2XL
1578,22085,3/25/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,S
1579,22085,3/25/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
1580,22086,3/25/2021,March,No Department,5,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
1581,22087,3/25/2021,March,Cancer Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,L
1582,22088,3/25/2021,March,Department of Laboratory Medicine and Pathology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,XL
1583,22089,3/25/2021,March,Medical Neurology/Epilepsy,0,MICRO FLEECE JACKET (SONOMA),8870,1,40,Ladies',Eggplant,3XL
1584,22089,3/25/2021,March,Medical Neurology/Epilepsy,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,XL
1585,22089,3/25/2021,March,Medical Neurology/Epilepsy,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
1586,22091,3/25/2021,March,Pulmonary and Critical Care Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,M
1587,22092,3/25/2021,March,Perianesthesia Nursing,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
1588,22093,3/25/2021,March,Hematology/Oncology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
1589,22094,3/25/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,L
1590,22095,3/25/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,S
1591,22095,3/25/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
1592,22095,3/25/2021,March,Hematology/Oncology,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,S
1593,22095,3/25/2021,March,Hematology/Oncology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,M
1594,22096,3/26/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,43,Men's,Black,3XL
1595,22096,3/26/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,XL
1596,22097,3/26/2021,March,Center for the Science of Health Care Delivery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,86,Ladies',Carbon,3XL
1597,22098,3/26/2021,March,Perianesthesia Nursing,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
1598,22099,3/26/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Navy,3XL
1599,22099,3/26/2021,March,Hematology/Oncology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,56,Ladies',Black,3XL
1600,22100,3/26/2021,March,Perianesthesia Nursing,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1601,22101,3/26/2021,March,No Department,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,XL
1602,22102,3/26/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,XL
1603,22103,3/26/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,XL
1604,22104,3/26/2021,March,Center for the Science of Health Care Delivery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Space Blue,3XL
1605,22105,3/26/2021,March,Cancer Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,M
1606,22106,3/26/2021,March,No Department,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
1607,22107,3/26/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XL
1608,22108,3/26/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Navy,2XL
1609,22109,3/26/2021,March,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,XL
1610,22110,3/26/2021,March,Hematology/Oncology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,XL
1611,22111,3/26/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
1612,22112,3/26/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,XL
1613,22113,3/26/2021,March,Center for the Science of Health Care Delivery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,S
1614,22114,3/26/2021,March,Transplant Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,XS
1615,22115,3/26/2021,March,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,XL
1616,22116,3/27/2021,March,Hematology/Oncology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
1617,22117,3/27/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1618,22117,3/27/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,L
1619,22118,3/27/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,40,Men's,Black,2XL
1620,22118,3/27/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
1621,22118,3/27/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
1622,22119,3/28/2021,March,Transplant Center,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,40,Men's,Navy,2XL
1623,22119,3/28/2021,March,Transplant Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,S
1624,22120,3/28/2021,March,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1625,22121,3/28/2021,March,Perianesthesia Nursing,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Navy,3XL
1626,22121,3/28/2021,March,Perianesthesia Nursing,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
1627,22122,3/28/2021,March,MCHS Obstetrics and Gynecology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Heather Fuchsia,2XL
1628,22123,3/29/2021,March,Perianesthesia Nursing,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Emerald,S
1629,22124,3/29/2021,March,Nuclear Medicine,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
1630,22125,3/29/2021,March,Cancer Center,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,M
1631,22126,3/29/2021,March,Perianesthesia Nursing,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,S
1632,22127,3/29/2021,March,Nuclear Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
1633,22128,3/29/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
1634,22129,3/29/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
1635,22129,3/29/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
1636,22130,3/29/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,XS
1637,22130,3/29/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Russet,XS
1638,22131,3/30/2021,March,Perianesthesia Nursing,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,XL
1639,22132,3/30/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1640,22133,3/30/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Dark Ash,XL
1641,22134,3/30/2021,March,MCHS Obstetrics and Gynecology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,M
1642,22135,3/30/2021,March,Cancer Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XL
1643,22136,3/30/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
1644,22137,3/30/2021,March,Nuclear Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,M
1645,22138,3/30/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1646,22139,3/30/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
1647,22140,3/30/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1648,22141,3/30/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1649,22142,3/31/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Navy,2XL
1650,22143,3/31/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1651,22144,3/31/2021,March,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
1652,22145,3/31/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
1653,22147,3/31/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Navy,2XL
1654,22148,3/31/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XL
1655,22150,3/31/2021,March,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Navy,2XL
1656,22150,3/31/2021,March,Nuclear Medicine,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,L
1657,22150,3/31/2021,March,Nuclear Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,XL
1658,22150,3/31/2021,March,Nuclear Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Cream/Charcoal,2XL
1659,22150,3/31/2021,March,Nuclear Medicine,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,XL
1660,22153,3/31/2021,March,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Greystone,L
1661,22155,4/1/2021,April,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,L
1662,22156,4/1/2021,April,Nuclear Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,L
1663,22157,4/1/2021,April,Nuclear Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
1664,22158,4/1/2021,April,Transplant Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
1665,22158,4/1/2021,April,Transplant Center,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Hot Pink,M
1666,22159,4/1/2021,April,Cancer Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
1667,22160,4/1/2021,April,Cancer Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Red,M
1668,22160,4/1/2021,April,Cancer Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
1669,22161,4/1/2021,April,Nuclear Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
1670,22162,4/1/2021,April,Perianesthesia Nursing,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Royal Blue/Black,XL
1671,22163,4/1/2021,April,MCHS Obstetrics and Gynecology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
1672,22164,4/1/2021,April,Transplant Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
1673,22165,4/2/2021,April,Perianesthesia Nursing,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Campus Purple,L
